,common_name,scientific_name,Native,visit,year,month,day,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
SWF-1204,Ground ivy,Glechoma hederacea,-2,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Fragrant bedstraw,Galium triflorum,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Red osier dogwood,Cornus stolonifera,n,4,2018,August,14,,,,,,,,,,,,,1,2,3,,,,,
SWF-1204,Wild grape,Vitis riparia,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Tall buttercup,Ranunculus acris,-2,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Field bindweed,Convolvulus arvensis,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Milkweed,Asclepias syriaca,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,,
SWF-1204,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,14,,,,5,,1,,15,,,,,,,,,,,1,30
SWF-1204,White sweet clover,Melilotus albus,-3,4,2018,August,14,,1,,,,,25,,,,,,,,,,,,,1
SWF-1204,white clover,Trifolium repens,-1,4,2018,August,14,,,,1,,,,,,,,,,,,,,,,
SWF-1204,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,14,25,1,1,,,1,,,10,,1,,25,,,,1,,,
SWF-1204,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,14,5,,5,,,5,,,,,,,,,,,,1,5,
SWF-1204,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,August,14,,1,3,,,,,,,,,,,,,,,1,,
SWF-1204,Canada goldenrod,Solidago canadensis,n,4,2018,August,14,,30,25,,,,25,,,,,,,,,,,15,,
SWF-1204,Marsh hedge nettle,Stachys palustris,-1,4,2018,August,14,,,,,,,,,,,,3,,,,1,,,,
SWF-1204,Canada thistle,Cirsium arvense,-1,4,2018,August,14,,,,,,,,,,,,,,,1,,,,1,
SWF-1204,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,14,,,,,,,,,,,,,,,,,,,1,
SWF-1204,Yarrow,Achillea millefolium,-1,4,2018,August,14,,,,,,,,,,,,,,,,,,,,25
SWF-1310,No blooming,,,4,2018,August,13,100,,,,100,,,,100,,,,100,,,,100,,,
SWF-1310,Tall buttercup,Ranunculus acris,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Common fleabane,Erigeron philadelphicus,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Cow vetch,Vicia cracca,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Bladder campion,Silene vulgaris,-1,4,2018,August,13,,,,,,,,,,,,,,,,3,,,,
SWF-1310,Yelow iris,Iris pseudacorus,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Fragrant bedstraw,Galium triflorum,n,4,2018,August,13,,,,,,25,10,,,,,,,,,,,,,
SWF-1310,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Ground ivy,Glechoma hederacea,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Wormseed mustard,Erysimum cheiranthoides,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,13,,1,3,10,,1,5,,,15,15,,,2,,,,,,
SWF-1310,Lance-leaved plantain,Plantago lanceolata,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Lady's sorrel,Oxalis stricta,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Hop clover,Trifolium aureum,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Wild Rose,Rosa acicularis,n,4,2018,August,13,,,,,,,,,,,,5,,,,,,,,
SWF-1310,Rough bedstraw,Galium asprellum,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Silvery cinquefoil,Potentilla argentea,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Annual fleabane,Erigeron annuus,n,4,2018,August,13,,,1,,,,1,25,,,2,,,,,15,,1,,
SWF-1310,Queen Anne's Lace,Daucus carota,-2,4,2018,August,13,,3,2,15,,,2,15,,6,5,,,,5,,,15,5,
SWF-1310,White sweet clover,Melilotus albus,-3,4,2018,August,13,,,,,,,,,,10,20,,,,,,,,2,15
SWF-1310,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,13,,1,,,,,,,,,,,,,,,,,,
SWF-1310,Yarrow,Achillea millefolium,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Heal-all,Prunella vulgaris,-1,4,2018,August,13,,,1,1,,2,,,,,,,,,,,,,,
SWF-1310,Black eyed Susan,Rudbeckia hirta,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Common milkweed,Asclepias syriaca,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Wild parsnip,Pastinaca sativa,-3,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Mugwort,Artemisia vulgaris,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1310,Crown vetch,Securigera varia,-3,4,2018,August,13,,,,,,,,,,,,,,,1,1,,,,
SWF-1310,Bull thistle,Cirsium vulgare,-1,4,2018,August,13,,,,5,,,,,,,,,,,2,1,,,,
SWF-1310,St. John's wort,Hypericum perforatum,-3,4,2018,August,13,,,,,,,,,,,,,,,,,,1,,
SWF-1310,Canada goldenrod,Solidago canadensis,n,4,2018,August,13,,,40,1,,15,,,,,,,,,,,,50,60,20
SWF-1310,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,13,,,,,,,,,,,,,,5,,,,,,
SWF-1310,common evening primrose,Oenothera biennis,n,4,2018,August,13,,,,,,1,,,,,,,,1,,5,,5,,
SWF-1310,Catnip,Nepeta cataria,-2,4,2018,August,13,,,,,,,,,,,,,,,,25,,,,
SWF-1220,No blooming,,,4,2018,July,31,100,,,100,100,,,,100,,100,100,100,,,,100,,,
SWF-1220,Wild red raspberry,Rubus idaeus,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Cow vetch,Vicia cracca,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Silvery cinquefoil,Potentilla argentea,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Hop clover,Trifolium aureum,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Common chickweed,Stellaria media,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,White clover,Trifolium repens,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Lesser stitchwort,Stellaria graminea,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Lucerne,Medicago sativa,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Rough bedstraw,Galium asprellum,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Red clover,Trifolium pratense,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Tall buttercup,Ranunculus acris,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,31,,3,2,,,6,3,1,,1,,,,4,1,,,8,2,
SWF-1220,Poison ivy,Toxicodendron radicans,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Aslike clover,Trifolium hybridum,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Common milkweed,Asclepias syriaca,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Lady's bedstraw,Galium verum,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Queen Anne's lace,Daucus carota,-2,4,2018,July,31,,,1,,,2,,1,,3,,,,2,,,,5,,
SWF-1220,Crown vetch,Securigera varia,-3,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Deptford pink,Dianthus armeria,-1,4,2018,July,31,,,,,,,,,,,,,,1,,,,,,
SWF-1220,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Yarrow,Achillea millefolium,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,1,,
SWF-1220,Water plantain,Alisma plantago aquatica,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Field bindweed,Convolvulus arvensis,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1220,Common St. John's wort,Hypericum perforatum,-3,4,2018,July,31,,,,,,,,,,,,,,,1,,,,,
SWF-1220,Canada goldenrod,Solidago canadensis,n,4,2018,July,31,,,,,,,,,,,,,,,12,5,,,,
SWF-1220,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,2
SWF-1220,White sweet clover,Melilotus albus,-3,4,2018,July,31,,,,,,,,,,,,,,1,,,,,,
SWF-1209,No blooming,,,4,2018,July,26,,,100,,,,,,,,100,,,,,,,,,
SWF-1209,Flowering rush,Butomus umbellatus,-2,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Fragrant bedstraw,Galium triflorum,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Cow vetch,Vicia cracca,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Bladder campion,Silene vulgaris,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,26,,,,,1,,,,,,,,,,,,,,,
SWF-1209,Blue flag,Iris versicolor,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Canada anenome,Anemone canadensis,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Common gromwell,Lithospermum officinale,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Canada thistle,Cirsium arvense,-1,4,2018,July,26,,,,1,,1,,,,3,,10,,,5,,,1,,1
SWF-1209,Mugwort,Artemisia vulgaris,-1,4,2018,July,26,,15,,,,,,,,,,,,,,30,,,,
SWF-1209,Mayweed,Matricaria chamomilla,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Queen Annes lace,Daucus carota,-2,4,2018,July,26,,,,,,,2,,,,,,,,,,,,,
SWF-1209,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,St. John's wort,Hypericum perforatum,-3,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Sweet White Clover,Melilotus albus,-3,4,2018,July,26,,,,,,,,30,,,,,,,,,,,,
SWF-1209,Blueweed,Echium vulgare,-2,4,2018,July,26,,,,10,,,,15,,,,,,,,15,,,,
SWF-1209,Purple loosestrife,Lythrum salicaria,-3,4,2018,July,26,10,,,,1,,,,1,,,,1,,,,10,,,
SWF-1209,Field mint,Mentha arvensis,n,4,2018,July,26,,,,,,,,,5,,,,,,,,,,,
SWF-1209,Marsh hedge nettle,Stachys palustris,-1,4,2018,July,26,,,,,,,,,,1,,20,,10,,,,,,
SWF-1209,Broad leaved arrowhead,Sagittaria latifolia,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Water plantain,Alisma plantago aquatica,n,4,2018,July,26,,,,,,,,,,,,,,,,,,,,
SWF-1209,Wild parsnip,Pastinaca sativa,-3,4,2018,July,26,,,,,,,,,,,,,,,,,10,30,30,25
SWF-1209,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,July,26,10,25,,,,,,,,,,,,,,,25,,,
SWF-1209,Marsh bedstraw,Galium palustre,n,4,2018,July,26,,,,,,5,,,,,,,,,,,,,,
SWF-1209,Bull thistle,Cirsium vulgare,-1,4,2018,July,26,,,,,,,,20,,,,,,,,,,,,
SWF-1209,Hoary alyssum,Berteroa incana,-3,4,2018,July,26,,,,,,,,10,,,,,,,,,,,,
SWF-1209,Hop clover,Trifolium dubium,-1,4,2018,July,26,,,,,,,,3,,,,,,,,,,,,
SWF-1501,No blooming,,,4,2018,August,16,,,,100,100,,,,,,,,,,,,100,,,
SWF-1501,Cow vetch,Vicia cracca,-1,4,2018,August,16,,,,,,,,1,,5,,1,,,,,,,1,
SWF-1501,Rough bedstraw,Galium asprellum,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Canada anenome,Anemone canadensis,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Wild rose,Rosa acicularis,n,4,2018,August,16,,,,,,,,,,,,,,,5,,,,,
SWF-1501,White clover,Trifolium repens,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Common fleabane,Erigeron philadelphicus,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Common milkweed,Asclepias syriaca,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,16,,25,,,,25,,,,,,,,,,,,40,1,1
SWF-1501,Wild parsnip,Pastinaca sativa,-3,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Crown vetch,Securigera varia,-3,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Aslike clover,Trifolium hybridum,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1501,Common chickweed,Stellaria media,-1,4,2018,August,16,,,,,,,,,,,,,,,,1,,,,
SWF-1501,Broad leaved arrowhead,Sagittaria latifolia,n,4,2018,August,16,5,,,,,,,,5,,,,1,,,,,,,
SWF-1501,Swamp milkweed,Asclepias incarnata,n,4,2018,August,16,,5,,,,,,,,,,,,,,,,10,,
SWF-1501,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,16,,1,15,,,,,,,1,,,,,,,,,,
SWF-1501,American water horehound,Lycopus americanus,n,4,2018,August,16,,1,,,,,,,,,,,,,,,,,,
SWF-1501,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,August,16,,,1,,,,,,,,,,,,,,,,,1
SWF-1501,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,16,,,5,,,,,,,,,,,,,,,3,3,3
SWF-1501,Queen Anne's lace,Daucus carota,-2,4,2018,August,16,,,5,,,,,,,,,,,,,,,,,
SWF-1501,Common evening primrose,Oenothera biennis,n,4,2018,August,16,,,1,,,,,,,,,,,,,,,,,
SWF-1501,Canada goldenrod,Solidago canadensis,n,4,2018,August,16,,,,,,,15,,,,15,,,,,,,,5,20
SWF-1501,Wild cucumber vine,Echinocystis lobata,n,4,2018,August,16,,,,,,,,,,,,,,10,,,,,,
SWF-1501,Lady's sorrel,Oxalis stricta,n,4,2018,August,16,,,,,,,,,,,,,,,3,3,,,,
SWF-1616,No blooming,,,4,2018,August,13,,,,,,,100,100,,,100,100,,,,,,,,
SWF-1616,Marsh bedstraw,Galium palustre,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Cow vetch,Vicia cracca,-1,4,2018,August,13,,,,1,,,,,1,,,,,,,,,10,,
SWF-1616,Tall buttercup,Ranunculus acris,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Staghorn sumac,Rhus typhina,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Rough bedstraw,Galium asprellum,n,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,White clover,Trifolium repens,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Red clover,Trifolium pratense,-2,4,2018,August,13,,,,,,,,,,,,,,1,,2,,,,
SWF-1616,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Lady's sorrel,Oxalis stricta,n,4,2018,August,13,,,,,,,,,,,,,,,,1,,,,
SWF-1616,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,4,2018,August,13,1,15,5,5,,,,,,2,,,,,,,,1,,
SWF-1616,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,August,13,,,,10,,,,,,,,,,,,,,,15,15
SWF-1616,Queen anne's lace,Daucus carota,-2,4,2018,August,13,,,,,,5,,,,,,,,10,10,,,5,2,10
SWF-1616,Aslike clover,Trifolium hybridum,-1,4,2018,August,13,,,,,,,,,,,,,,,1,,,,,
SWF-1616,Canada thistle,Cirsium arvense,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,
SWF-1616,Yarrow,Achillea millefolium,-1,4,2018,August,13,,,,5,,,,,,,,,,,,,,,,
SWF-1616,Lady's-thumb,Persicaria maculosa,-1,4,2018,August,13,,,,,1,,,,1,,,,,,,,,,,
SWF-1616,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,13,,,,,,,,,,,,,5,,,,25,,,
SWF-1616,Canada goldenrod,Solidago canadensis,n,4,2018,August,13,,,,,,,,,,,,,,30,,,,,,
SWF-1616,Hop clover,Trifolium dubium,-1,4,2018,August,13,,,,,,,,,,,,,,1,,,,,,
SWF-1616,White sweet clover,Melilotus albus,-3,4,2018,August,13,,,,,,,,,,,,,,1,,,,,1,5
SWF-1616,Heal-all,Prunella vulgaris,-1,4,2018,August,13,,,,,,,,,,,,,,,,,,,,1
SWF-1206,No blooming,,,4,2018,July,31,100,,,,100,100,,100,100,,,,100,,,,100,,,
SWF-1206,Canada anenome,Anemone canadensis,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Hop clover,Trifolium aureum,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Annual fleabane,Erigeron annuus,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Bladder campion,Silene vulgaris,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,White clover,Trifolium repens,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,July,31,,2,3,4,,,,,,,,,,,,,,2,1,4
SWF-1206,Common milkweed,Asclepias syriaca,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Cow vetch,Vicia cracca,-1,4,2018,July,31,,,,,,,,,,,,3,,,,2,,,,
SWF-1206,Silvery cinquefoil,Potentilla argentea,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,False spiraea,Sorbaria sorbifolia,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Queen Annes lace,Daucus carota,-2,4,2018,July,31,,5,10,10,,,,,,,,,,,,,,3,1,7
SWF-1206,Curly ragweed,Ambrosia artemisiifolia,n,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Deptford pink,Dianthus armeria,-1,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,White sweet clover,Melilotus albus,-3,4,2018,July,31,,5,,,,,,,,,,,,7,,,,8,,1
SWF-1206,St. John's wort,Hypericum perforatum,-3,4,2018,July,31,,,,,,,,,,,2,,,,,,,,,
SWF-1206,Wild parsnip,Pastinaca sativa,-3,4,2018,July,31,,,,,,,,,,,,,,,,,,,,
SWF-1206,Canada goldenrod,Solidago canadensis,n,4,2018,July,31,,6,3,,,,3,,,18,,,,,,4,,4,,
SWF-1206,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,July,31,,,,2,,,,,,,,,,,,,,,,
SWF-1206,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,4,2018,July,31,,,,,,,,,,3,1,,,2,,,,,,
SWF-1206,Narrow leaved goldenrod,Euthamia graminifolia,n,4,2018,July,31,,,,,,,,,,2,,,,3,,,,,,
SWF-1206,Canada thistle,Cirsium arvense,-1,4,2018,July,31,,,,,,,,,,,,1,,,,2,,,,
SWF-1206,Clammy ground cherry,Physalis heterophylla,n,4,2018,July,31,,,,,,,,,,,,,,,7,2,,,,
SWF-1206,Lady's sorrel,Oxalis stricta,n,4,2018,July,31,,,,,,,,,,,,,,,,,,1,,
SWF-1206,Blueweed,Echium vulgare,-2,4,2018,July,31,,,,,,,,,,,,,,,,,,,,1
SWF-1428,No blooming,,,4,2018,August,16,100,,100,100,100,,,,100,,,,100,,,,100,,,
SWF-1428,Marsh bedstraw,Galium palustre,n,4,2018,August,16,,,,,,,2,,,,,,,,,,,,,
SWF-1428,Cow vetch,Vicia cracca,-1,4,2018,August,16,,,,,,,,,,,,,,,,5,,,,
SWF-1428,Staghorn sumac,Rhus typhina,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,White clover,Trifolium repens,-1,4,2018,August,16,,,,,,,,1,,,,,,,,,,,,5
SWF-1428,Red clover,Trifolium pratense,-2,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,16,,,,,,,,,,,,,,,,,,,,1
SWF-1428,Hop clover,Trifolium aureum,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Common fleabane,Erigeron philadelphicus,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Canada thistle,Cirsium arvense,-1,4,2018,August,16,,5,,,,,,,,3,,,,,,,,,,
SWF-1428,Ox-eye daisy,Leucanthemum vulgare,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Mayweed,Matricaria chamomilla,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Alep avens,Geum aleppicum,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Annual fleabane,Erigeron annuus,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Curly ragweed,Ambrosia artemisiifolia,n,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Bladder campion,Silene vulgaris,-1,4,2018,August,16,,,,,,,,,,,,,,,,,,,,
SWF-1428,Queen anne's lace,Daucus carota,-2,4,2018,August,16,,,,,,,5,,,,,,,,1,10,,,5,
SWF-1428,Wild parsnip,Pastinaca sativa,-3,4,2018,August,16,,3,,,,,,,,,,,,5,,,,2,,
SWF-1428,Lucerne,Medicago sativa,-1,4,2018,August,16,,,,,,2,,,,,,,,,,,,,,
SWF-1428,Canada goldenrod,Solidago canadensis,n,4,2018,August,16,,,,,,,,,,,2,,,,,,,,,
SWF-1428,Common evening primrose,Oenothera biennis,n,4,2018,August,16,,,,,,,,,,,,3,,1,,,,3,1,
SWF-1428,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,16,,,,,,,,,,,,6,,,,3,,,,
SWF-1428,Bull thistle,Cirsium vulgare,-1,4,2018,August,16,,,,,,,,,,,,,,,3,,,,,
SWF-1428,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,16,,,,,,,,,,,,,,,,,,2,,
SWF-1236,No blooming,,,4,2018,August,20,100,,,,100,,,100,100,,,,100,,100,,100,,,
SWF-1236,Cow vetch,Vicia cracca,-1,4,2018,August,20,,,,5,,,,,,,,,,5,,5,,5,,
SWF-1236,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,20,,10,30,5,,2,,,,,,,,1,,,,,2,
SWF-1236,Common fleabane,Erigeron philadelphicus,n,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1236,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1236,Black chokeberry,Aronia melanocarpa,n,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1236,Hop clover,Trifolium aureum,-1,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1236,Marsh bedstraw,Galium palustre,n,4,2018,August,20,,,,,,,,,,,,,,,,,,,,
SWF-1236,Bladder campion,Silene vulgaris,-1,4,2018,August,20,,,,,,,,,,,5,,,,,,,,,1
SWF-1236,Crown vetch,Securigera varia,-3,4,2018,August,20,,,,,,,,,,2,40,,,,,,,10,10,30
SWF-1236,White sweet clover,Melilotus albus,-3,4,2018,August,20,,50,25,3,,,,,,,,,,,,,,,,
SWF-1236,common evening primrose,Oenothera biennis,n,4,2018,August,20,,,2,,,,,,,,,,,,,,,,,
SWF-1236,Queen anne's lace,Daucus carota,-2,4,2018,August,20,,,1,10,,,,,,,,,,,,,,5,3,5
SWF-1236,Canada thistlle,Cirsium arvense,-1,4,2018,August,20,,,,,,1,1,,,,,,,,,,,2,1,
SWF-1236,Purple loosestrife,Lythrum salicaria,-3,4,2018,August,20,,25,,,,,,,,,,,,,,,,,,
SWF-1236,Aster lanceolata,Symphyotrichum lanceolatum,n,4,2018,August,20,,,5,,,,,,,,,,,,,,,,,
SWF-1236,Fragrant bedstraw,Galium triflorum,n,4,2018,August,20,,,5,,,5,,,,2,,,,10,,,,,5,5
SWF-1236,Hop clover,Trifolium dubium,-1,4,2018,August,20,,,,,,1,,,,,,,,,,,,,,
SWF-1236,Canada goldenrod,Solidago canadensis,n,4,2018,August,20,,,,,,,,,,,,25,,,,25,,,,
SWF-1236,Red osier dogwood,Cornus stolonifera,n,4,2018,August,20,,,,,,,,,,,,,,,,1,,,,
SWF-1352,No blooming,,,4,2018,August,23,,,,,,,,,,100,,,100,,,,,,,
SWF-1352,Cow vetch,Vicia cracca,-1,4,2018,August,23,,,,,,,,1,,,,,,,,,,,1,
SWF-1352,Bird's-foot trefoil,Lotus corniculatus,-2,4,2018,August,23,,10,10,5,,,20,10,,,10,,,,,,,2,1,
SWF-1352,Wormseed mustard,Erysimum cheiranthoides,-1,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,White clover,Trifolium repens,-1,4,2018,August,23,,,,,,,,,,,1,,,,,,,,,
SWF-1352,Annual fleabane,Erigeron annuus,n,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,Crown vetch,Securigera varia,-3,4,2018,August,23,,,,,,1,,,,,,,,,,,,1,,
SWF-1352,Red clover,Trifolium pratense,-2,4,2018,August,23,,,,,,,,2,,,2,1,,,,,,,,
SWF-1352,Hop clover,Trifolium dubium,-1,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,Lesser stitchwort,Stellaria graminea,-2,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,Curly ragweed,Ambrosia artemisiifolia,n,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,Mayweed,Anthemis cotula,-1,4,2018,August,23,,,3,,,,,,,,,,,,3,,,,,
SWF-1352,Lady's sorrel,Oxalis stricta,n,4,2018,August,23,,,,,,,,,,,,,,,,,,,,
SWF-1352,Aslike clover,Trifolium hybridum,-1,4,2018,August,23,,,,,,,,,,,,30,,,,,,,,
SWF-1352,Queen anne's lace,Daucus carota,-2,4,2018,August,23,,,,6,,,3,10,,,1,,,,,,,,10,50
